case concept:name,PO,GR,INV,match,gap,rework,cleared
4507035107_00020,178.0,178.0,178.0,True,0.0,False,True
4507035107_00030,268.0,268.0,268.0,True,0.0,False,True
4507035126_00001,172.0,1204.0,172.0,False,1032.0,False,True
4507035152_00040,362.0,362.0,362.0,True,0.0,False,True
4507035164_00030,130.0,130.0,130.0,True,0.0,False,True
4507035166_00010,86.0,86.0,86.0,True,0.0,False,True
4507035196_00010,27678.0,27678.0,27678.0,True,0.0,False,True
4507035202_00010,29996.0,29996.0,29996.0,True,0.0,True,True
4507035215_00010,3315.0,3315.0,3315.0,True,0.0,False,True
4507035224_00010,23122.0,23122.0,23122.0,True,0.0,False,True
4507035225_00010,8965.0,8965.0,8965.0,True,0.0,False,True
4507035342_00090,2525.0,2525.0,2525.0,True,0.0,False,False
4507035342_00110,2616.0,2616.0,2616.0,True,0.0,True,True
4507035342_00130,1683.0,1683.0,1683.0,True,0.0,False,False
4507035418_00001,653.0,410802.0,4571.0,False,410149.0,False,True
4507035459_00110,24.0,24.0,24.0,True,0.0,True,True
4507035459_00120,74.0,74.0,74.0,True,0.0,True,True
4507035459_00130,74.0,74.0,74.0,True,0.0,True,True
4507035459_00140,99.0,99.0,99.0,True,0.0,True,True
4507035459_00150,99.0,99.0,99.0,True,0.0,True,True
4507035459_00170,370.0,370.0,370.0,True,0.0,True,True
4507035459_00240,20.0,20.0,20.0,True,0.0,True,True
4507035459_00390,449.0,449.0,449.0,True,0.0,True,True
4507035459_00400,8.0,8.0,8.0,True,0.0,True,True
4507035459_00410,1347.0,1347.0,1347.0,True,0.0,True,True
4507035487_00170,225.0,225.0,225.0,True,0.0,False,True
4507035494_00030,7141.0,7141.0,7141.0,True,0.0,True,True
4507035503_00010,4009.0,4009.0,4009.0,True,0.0,False,True
4507035544_00010,1767.0,1767.0,1767.0,True,0.0,False,True
4507035546_00010,19.0,19.0,19.0,True,0.0,False,False
4507035553_00080,1310.0,1310.0,1310.0,True,0.0,False,True
4507035558_00030,847.0,847.0,847.0,True,0.0,False,True
4507035561_00020,510.0,510.0,510.0,True,0.0,True,True
4507035572_00160,3511.0,3511.0,3511.0,True,0.0,False,True
4507035648_00010,135.0,135.0,135.0,True,0.0,False,False
4507035648_00020,4.0,4.0,4.0,True,0.0,False,False
4507035651_00010,11.0,11.0,11.0,True,0.0,False,False
4507035651_00020,11.0,11.0,11.0,True,0.0,False,False
4507035651_00030,11.0,11.0,11.0,True,0.0,False,False
4507035651_00040,11.0,11.0,11.0,True,0.0,False,False
4507035652_00010,39.0,39.0,39.0,True,0.0,False,False
4507035653_00020,39.0,39.0,39.0,True,0.0,False,False
4507035654_00010,39.0,39.0,39.0,True,0.0,False,False
4507035681_00030,1756.0,1756.0,1756.0,True,0.0,True,True
4507035777_00010,736.0,736.0,736.0,True,0.0,False,True
4507035789_00010,122.0,122.0,122.0,True,0.0,False,True
4507035789_00140,354.0,354.0,354.0,True,0.0,False,True
4507035809_00010,1220.0,1220.0,1220.0,True,0.0,False,True
4507035825_00010,59.0,59.0,59.0,True,0.0,False,True
4507035825_00020,997.0,997.0,997.0,True,0.0,False,True
4507035825_00030,31.0,31.0,31.0,True,0.0,False,True
4507035882_00010,391.0,391.0,391.0,True,0.0,False,True
4507035882_00020,601.0,601.0,601.0,True,0.0,False,True
4507035882_00060,391.0,391.0,391.0,True,0.0,False,True
4507035882_00070,391.0,391.0,391.0,True,0.0,False,True
4507035882_00100,179.0,179.0,179.0,True,0.0,False,True
4507035882_00130,595.0,595.0,595.0,True,0.0,False,True
4507035882_00150,945.0,945.0,945.0,True,0.0,False,True
4507035882_00160,424.0,424.0,424.0,True,0.0,False,True
4507035882_00190,386.0,386.0,386.0,True,0.0,False,True
4507035882_00200,392.0,392.0,392.0,True,0.0,False,True
4507035909_00010,12.0,12.0,12.0,True,0.0,False,False
4507035909_00020,8.0,8.0,8.0,True,0.0,False,False
4507035909_00030,4.0,4.0,4.0,True,0.0,False,False
4507035909_00040,11.0,11.0,11.0,True,0.0,False,False
4507035909_00050,8.0,8.0,8.0,True,0.0,False,False
4507035920_00010,121.0,121.0,121.0,True,0.0,False,True
4507035991_00010,3151.0,3151.0,3151.0,True,0.0,False,True
4507036011_00060,1590.0,1590.0,1590.0,True,0.0,True,True
4507036012_00060,494.0,494.0,494.0,True,0.0,True,True
4507036039_00010,36040.0,36040.0,36040.0,True,0.0,True,True
4507036106_00030,117.0,117.0,117.0,True,0.0,False,True
4507036108_00010,116.0,116.0,116.0,True,0.0,False,True
4507036108_00080,33.0,33.0,33.0,True,0.0,False,True
4507036108_00250,8.0,8.0,8.0,True,0.0,False,True
4507036108_00260,44.0,44.0,44.0,True,0.0,False,True
4507036108_00270,47.0,47.0,47.0,True,0.0,False,True
4507036108_00280,70.0,70.0,70.0,True,0.0,True,True
4507036108_00290,66.0,66.0,66.0,True,0.0,True,True
4507036108_00300,44.0,44.0,44.0,True,0.0,True,True
4507036123_00020,43.0,43.0,43.0,True,0.0,False,True
4507036316_00010,2391.0,2391.0,2391.0,True,0.0,True,True
4507036336_00010,38908.0,38908.0,38908.0,True,0.0,False,True
4507036341_00010,38908.0,38908.0,38908.0,True,0.0,False,True
4507036344_00010,55557.0,55557.0,55557.0,True,0.0,False,True
4507036345_00010,45721.0,45721.0,45721.0,True,0.0,True,True
4507036349_00010,445.0,445.0,445.0,True,0.0,False,True
4507036349_00020,443.0,443.0,443.0,True,0.0,False,True
4507036349_00030,665.0,665.0,665.0,True,0.0,False,True
4507036349_00040,521.0,521.0,521.0,True,0.0,False,True
4507036349_00110,1112.0,1112.0,1112.0,True,0.0,False,True
4507036359_00010,290.0,290.0,290.0,True,0.0,False,True
4507036359_00020,165.0,165.0,165.0,True,0.0,False,True
4507036359_00030,104.0,104.0,104.0,True,0.0,False,True
4507036359_00040,104.0,104.0,104.0,True,0.0,False,True
4507036359_00050,85.0,85.0,85.0,True,0.0,False,True
4507036359_00060,85.0,85.0,85.0,True,0.0,False,True
4507036359_00070,85.0,85.0,85.0,True,0.0,False,True
4507036359_00080,170.0,170.0,170.0,True,0.0,False,True
4507036359_00090,209.0,209.0,209.0,True,0.0,False,True
4507036359_00100,331.0,331.0,331.0,True,0.0,False,True
4507036359_00110,413.0,413.0,413.0,True,0.0,False,True
4507036359_00120,209.0,209.0,209.0,True,0.0,False,True
4507036359_00210,676.0,676.0,676.0,True,0.0,False,True
4507036359_00220,413.0,413.0,413.0,True,0.0,False,True
4507036359_00230,1144.0,1144.0,1144.0,True,0.0,False,True
4507036359_00310,290.0,290.0,290.0,True,0.0,False,True
4507036361_00010,121.0,121.0,121.0,True,0.0,False,True
4507036362_00010,290.0,290.0,290.0,True,0.0,False,True
4507036362_00020,290.0,290.0,290.0,True,0.0,False,True
4507036362_00030,89.0,89.0,89.0,True,0.0,False,True
4507036362_00040,89.0,89.0,89.0,True,0.0,False,True
4507036362_00050,89.0,89.0,89.0,True,0.0,False,True
4507036362_00060,178.0,178.0,178.0,True,0.0,False,True
4507036362_00070,89.0,89.0,89.0,True,0.0,False,True
4507036362_00080,268.0,268.0,268.0,True,0.0,False,True
4507036362_00090,268.0,268.0,268.0,True,0.0,False,True
4507036362_00100,268.0,268.0,268.0,True,0.0,False,True
4507036362_00110,268.0,268.0,268.0,True,0.0,False,True
4507036362_00120,268.0,268.0,268.0,True,0.0,False,True
4507036368_00140,431.0,431.0,431.0,True,0.0,True,True
4507036368_00150,1723.0,1723.0,1723.0,True,0.0,True,True
4507036368_00170,2154.0,2154.0,2154.0,True,0.0,False,True
4507036368_00180,775.0,775.0,775.0,True,0.0,False,True
4507036368_00200,757.0,757.0,757.0,True,0.0,False,True
4507036369_00040,1308.0,1308.0,1308.0,True,0.0,False,True
4507036369_00060,1738.0,1738.0,1738.0,True,0.0,False,True
4507036369_00070,608.0,608.0,608.0,True,0.0,False,True
4507036369_00110,654.0,654.0,654.0,True,0.0,False,True
4507036369_00150,861.0,861.0,861.0,True,0.0,False,True
4507036370_00020,798.0,798.0,798.0,True,0.0,False,True
4507036370_00050,2518.0,2518.0,2518.0,True,0.0,False,True
4507036370_00070,1565.0,1565.0,1565.0,True,0.0,False,True
4507036372_00010,63.0,63.0,63.0,True,0.0,False,True
4507036372_00020,63.0,63.0,63.0,True,0.0,False,True
4507036372_00030,127.0,127.0,127.0,True,0.0,False,True
4507036372_00040,63.0,63.0,63.0,True,0.0,False,True
4507036372_00050,63.0,63.0,63.0,True,0.0,False,True
4507036373_00020,266.0,266.0,266.0,True,0.0,False,True
4507036373_00030,385.0,385.0,385.0,True,0.0,True,True
4507036373_00040,788.0,788.0,788.0,True,0.0,True,True
4507036374_00010,508.0,508.0,508.0,True,0.0,True,True
4507036374_00020,755.0,755.0,755.0,True,0.0,True,True
4507036374_00040,1663.0,1663.0,1663.0,True,0.0,False,True
4507036376_00010,308.0,308.0,308.0,True,0.0,True,True
4507036377_00010,238.0,238.0,238.0,True,0.0,True,True
4507036378_00010,214.0,214.0,214.0,True,0.0,False,True
4507036378_00020,150.0,150.0,150.0,True,0.0,False,True
4507036378_00030,12.0,12.0,12.0,True,0.0,False,True
4507036378_00040,220.0,220.0,220.0,True,0.0,True,True
4507036378_00050,84.0,84.0,84.0,True,0.0,False,True
4507036378_00060,178.0,178.0,178.0,True,0.0,False,True
4507036378_00070,6.0,6.0,6.0,True,0.0,False,True
4507036381_00010,104.0,104.0,104.0,True,0.0,False,True
4507036381_00020,29.0,29.0,29.0,True,0.0,False,True
4507036381_00030,203.0,203.0,203.0,True,0.0,False,True
4507036381_00040,2034.0,2034.0,2034.0,True,0.0,False,True
4507036385_00010,3315.0,3315.0,3315.0,True,0.0,False,True
4507036391_00010,5265.0,5265.0,5265.0,True,0.0,False,True
4507036409_00020,484.0,484.0,484.0,True,0.0,False,True
4507036425_00001,25.0,285.0,25.0,False,260.0,False,True
4507036456_00020,119.0,119.0,119.0,True,0.0,False,True
4507036466_00040,742.0,742.0,742.0,True,0.0,False,False
4507036468_00010,103.0,103.0,103.0,True,0.0,False,False
4507036468_00020,3.0,3.0,3.0,True,0.0,False,False
4507036469_00010,17.0,17.0,17.0,True,0.0,False,False
4507036470_00030,723.0,723.0,723.0,True,0.0,False,True
4507036472_00020,2035.0,2035.0,2035.0,True,0.0,False,True
4507036474_00040,431.0,431.0,431.0,True,0.0,True,True
4507036483_00030,95.0,95.0,95.0,True,0.0,False,True
4507036504_00001,744.0,134805.0,1489.0,False,134061.0,False,True
4507036506_00001,415.0,78981.0,831.0,False,78566.0,False,True
4507036543_00040,2532.0,2532.0,2532.0,True,0.0,False,True
4507036560_00020,28.0,28.0,28.0,True,0.0,True,True
4507036566_00080,59.0,59.0,59.0,True,0.0,True,True
4507036583_00020,1972.0,1972.0,1972.0,True,0.0,True,True
4507036604_00010,413.0,413.0,413.0,True,0.0,False,True
4507036625_00010,1362.0,1362.0,1362.0,True,0.0,False,True
4507036627_00010,9841.0,9841.0,9841.0,True,0.0,False,True
4507036665_00030,370.0,370.0,370.0,True,0.0,True,True
4507036688_00050,738.0,738.0,738.0,True,0.0,False,True
4507036712_00080,216.0,216.0,216.0,True,0.0,False,True
4507036712_00090,287.0,287.0,287.0,True,0.0,False,True
4507036712_00100,287.0,287.0,287.0,True,0.0,False,True
4507036712_00110,231.0,231.0,231.0,True,0.0,False,True
4507036715_00010,12469.0,12469.0,12469.0,True,0.0,True,True
4507036716_00010,6376.0,6376.0,6376.0,True,0.0,False,True
4507036717_00010,6376.0,6376.0,6376.0,True,0.0,False,True
4507036718_00010,6376.0,6376.0,6376.0,True,0.0,False,True
4507036719_00010,6376.0,6376.0,6376.0,True,0.0,False,True
4507036720_00010,6376.0,6376.0,6376.0,True,0.0,False,True
4507036724_00010,15867.0,15867.0,15867.0,True,0.0,True,True
4507036726_00010,6066.0,6066.0,6066.0,True,0.0,True,True
4507036727_00010,7970.0,7970.0,7970.0,True,0.0,True,True
4507036729_00010,7239.0,7239.0,7239.0,True,0.0,False,True
4507036736_00010,28034.0,28034.0,28034.0,True,0.0,False,True
4507036740_00010,6765.0,6765.0,6765.0,True,0.0,False,True
4507036751_00010,6765.0,6765.0,6765.0,True,0.0,False,True
4507036752_00010,6765.0,6765.0,6765.0,True,0.0,False,True
4507036753_00010,7892.0,7892.0,7892.0,True,0.0,True,True
4507036756_00010,6765.0,6765.0,6765.0,True,0.0,False,True
4507036758_00010,6765.0,6765.0,6765.0,True,0.0,False,True
4507036759_00010,9651.0,9651.0,9651.0,True,0.0,True,True
4507036762_00010,36169.0,36169.0,36169.0,True,0.0,True,True
4507036763_00010,34912.0,34912.0,34912.0,True,0.0,False,True
4507036765_00010,1089.0,1089.0,1089.0,True,0.0,False,True
4507036776_00040,249.0,249.0,249.0,True,0.0,False,True
4507036825_00010,362.0,362.0,362.0,True,0.0,False,True
4507036840_00010,19.0,19.0,19.0,True,0.0,False,False
4507036876_00010,591.0,591.0,591.0,True,0.0,False,False
4507037044_00010,801.0,801.0,801.0,True,0.0,False,True
4507037063_00010,19810.0,19810.0,19810.0,True,0.0,False,True
4507037076_00010,1362.0,1362.0,1362.0,True,0.0,False,True
4507037085_00040,1717.0,1717.0,1717.0,True,0.0,False,True
4507037095_00010,453.0,453.0,453.0,True,0.0,False,True
4507037095_00020,34.0,34.0,34.0,True,0.0,False,True
4507037095_00050,676.0,676.0,676.0,True,0.0,False,True
4507037095_00060,393.0,393.0,393.0,True,0.0,True,True
4507037096_00010,293.0,293.0,293.0,True,0.0,False,True
4507037097_00010,3878.0,3878.0,3878.0,True,0.0,False,True
4507037097_00120,869.0,869.0,869.0,True,0.0,True,True
4507037112_00001,536.0,536.0,536.0,True,0.0,False,True
4507037128_00120,116.0,116.0,116.0,True,0.0,False,True
4507037128_00130,174.0,174.0,174.0,True,0.0,False,True
4507037128_00140,66.0,66.0,66.0,True,0.0,True,True
4507037128_00150,256.0,256.0,256.0,True,0.0,True,True
4507037128_00160,245.0,245.0,245.0,True,0.0,True,True
4507037128_00180,161.0,161.0,161.0,True,0.0,True,True
4507037128_00220,60.0,60.0,60.0,True,0.0,True,True
4507037128_00230,898.0,898.0,898.0,True,0.0,False,True
4507037128_00310,42.0,42.0,42.0,True,0.0,False,True
4507037128_00450,8.0,8.0,8.0,True,0.0,False,True
4507037128_00460,29.0,29.0,29.0,True,0.0,False,True
4507037128_00470,79.0,79.0,79.0,True,0.0,False,True
4507037144_00090,39.0,39.0,39.0,True,0.0,False,True
4507037180_00020,382.0,382.0,382.0,True,0.0,False,True
4507037181_00040,225.0,225.0,225.0,True,0.0,False,True
4507037184_00010,355.0,355.0,355.0,True,0.0,True,True
4507037184_00020,1980.0,1980.0,1980.0,True,0.0,False,True
4507037184_00030,3348.0,3348.0,3348.0,True,0.0,False,True
4507037198_00020,4065.0,4065.0,4065.0,True,0.0,False,True
4507037198_00030,166.0,166.0,166.0,True,0.0,False,True
4507037222_00090,4739.0,4739.0,4739.0,True,0.0,False,True
4507037230_00010,1362.0,1362.0,1362.0,True,0.0,False,True
4507037234_00010,967.0,967.0,967.0,True,0.0,True,True
4507037234_00020,1451.0,1451.0,1451.0,True,0.0,False,True
4507037269_00010,2598.0,2598.0,2598.0,True,0.0,True,True
4507037271_00010,9663.0,9663.0,9663.0,True,0.0,True,True
4507037273_00020,3290.0,3290.0,3290.0,True,0.0,False,True
4507037275_00030,3008.0,3008.0,3008.0,True,0.0,False,True
4507037278_00010,270.0,270.0,270.0,True,0.0,False,True
4507037278_00020,2549.0,2549.0,2549.0,True,0.0,False,True
4507037280_00010,3000.0,3000.0,3000.0,True,0.0,True,True
4507037285_00010,5975.0,5975.0,5975.0,True,0.0,True,True
4507037285_00020,5438.0,5438.0,5438.0,True,0.0,True,True
4507037286_00010,8494.0,8494.0,8494.0,True,0.0,True,True
4507037298_00060,260.0,260.0,260.0,True,0.0,False,True
4507037298_00070,361.0,361.0,361.0,True,0.0,False,True
4507037298_00120,196.0,196.0,196.0,True,0.0,False,True
4507037329_00010,19.0,19.0,19.0,True,0.0,False,False
4507037335_00010,59.0,59.0,59.0,True,0.0,False,False
4507037349_00110,1922.0,1922.0,1922.0,True,0.0,True,True
4507037386_00010,1053.0,1053.0,1053.0,True,0.0,False,True
4507037470_00020,6428.0,6428.0,6428.0,True,0.0,True,True
4507037470_00040,494.0,494.0,494.0,True,0.0,False,True
4507037635_00010,38908.0,38908.0,38908.0,True,0.0,True,True
4507037637_00010,55557.0,55557.0,55557.0,True,0.0,False,True
4507037639_00010,55557.0,55557.0,55557.0,True,0.0,True,True
4507037640_00010,55557.0,55557.0,55557.0,True,0.0,True,True
4507037642_00010,2503.0,2503.0,2503.0,True,0.0,False,True
4507037656_00010,55557.0,55557.0,55557.0,True,0.0,True,True
4507037657_00010,55557.0,55557.0,55557.0,True,0.0,True,True
4507037671_00030,484.0,484.0,484.0,True,0.0,False,True
4507037673_00010,121.0,121.0,121.0,True,0.0,False,True
4507037699_00030,2070.0,2070.0,2070.0,True,0.0,True,True
4507037699_00040,763.0,763.0,763.0,True,0.0,True,True
4507037699_00050,680.0,680.0,680.0,True,0.0,True,True
4507037699_00060,571.0,571.0,571.0,True,0.0,True,True
4507037699_00070,415.0,415.0,415.0,True,0.0,True,True
4507037732_00010,38174.0,38174.0,38174.0,True,0.0,True,True
4507037740_00010,1668.0,1668.0,1668.0,True,0.0,False,True
4507037743_00030,6926.0,6926.0,6926.0,True,0.0,True,True
4507037743_00060,5092.0,5092.0,5092.0,True,0.0,False,True
4507037743_00070,368.0,368.0,368.0,True,0.0,True,True
4507037743_00080,1663.0,1663.0,1663.0,True,0.0,False,True
4507037743_00100,374.0,374.0,374.0,True,0.0,False,True
4507037747_00010,4003.0,4003.0,4003.0,True,0.0,False,True
4507037747_00020,37.0,37.0,37.0,True,0.0,False,True
4507037747_00030,57.0,57.0,57.0,True,0.0,False,True
4507037747_00040,41.0,41.0,41.0,True,0.0,False,True
4507037747_00050,2645.0,2645.0,2645.0,True,0.0,False,True
4507037748_00010,1542.0,1542.0,1542.0,True,0.0,False,True
4507037749_00040,788.0,788.0,788.0,True,0.0,True,True
4507037749_00050,713.0,713.0,713.0,True,0.0,True,True
4507037749_00060,755.0,755.0,755.0,True,0.0,True,True
4507037749_00070,352.0,352.0,352.0,True,0.0,True,True
4507037749_00080,1497.0,1497.0,1497.0,True,0.0,True,True
4507037749_00090,319.0,319.0,319.0,True,0.0,False,True
4507037749_00100,1782.0,1782.0,1782.0,True,0.0,True,True
4507037751_00060,413.0,413.0,413.0,True,0.0,False,True
4507037751_00070,413.0,413.0,413.0,True,0.0,False,True
4507037751_00080,676.0,676.0,676.0,True,0.0,False,True
4507037751_00090,676.0,676.0,676.0,True,0.0,False,True
4507037751_00100,181.0,181.0,181.0,True,0.0,False,True
4507037751_00110,181.0,181.0,181.0,True,0.0,False,True
4507037751_00120,181.0,181.0,181.0,True,0.0,False,True
4507037751_00140,234.0,234.0,234.0,True,0.0,False,True
4507037751_00210,827.0,827.0,827.0,True,0.0,False,True
4507037751_00220,676.0,676.0,676.0,True,0.0,False,True
4507037751_00230,676.0,676.0,676.0,True,0.0,False,True
4507037751_00240,506.0,506.0,506.0,True,0.0,False,True
4507037751_00270,63.0,63.0,63.0,True,0.0,False,True
4507037752_00070,1007.0,1007.0,1007.0,True,0.0,False,True
4507037752_00080,701.0,701.0,701.0,True,0.0,True,True
4507037752_00090,826.0,826.0,826.0,True,0.0,True,True
4507037752_00100,999.0,999.0,999.0,True,0.0,True,True
4507037752_00110,701.0,701.0,701.0,True,0.0,False,True
4507037752_00180,826.0,826.0,826.0,True,0.0,True,True
4507037753_00020,268.0,268.0,268.0,True,0.0,False,True
4507037754_00100,861.0,861.0,861.0,True,0.0,False,True
4507037754_00120,4865.0,4865.0,4865.0,True,0.0,False,True
4507037754_00130,11205.0,11205.0,11205.0,True,0.0,True,True
4507037754_00150,1292.0,1292.0,1292.0,True,0.0,False,True
4507037754_00170,1738.0,1738.0,1738.0,True,0.0,False,True
4507037755_00030,536.0,536.0,536.0,True,0.0,False,True
4507037755_00040,536.0,536.0,536.0,True,0.0,True,True
4507037758_00010,577.0,577.0,577.0,True,0.0,False,True
4507037787_00010,24.0,24.0,24.0,True,0.0,True,True
4507037787_00020,99.0,99.0,99.0,True,0.0,True,True
4507037787_00030,99.0,99.0,99.0,True,0.0,True,True
4507037787_00040,262.0,262.0,262.0,True,0.0,False,True
4507037787_00050,116.0,116.0,116.0,True,0.0,False,True
4507037787_00170,449.0,449.0,449.0,True,0.0,False,True
4507037787_00220,22.0,22.0,22.0,True,0.0,False,True
4507037787_00340,245.0,245.0,245.0,True,0.0,True,True
4507037787_00350,245.0,245.0,245.0,True,0.0,True,True
4507037787_00360,204.0,204.0,204.0,True,0.0,False,True
4507037796_00020,136.0,136.0,136.0,True,0.0,False,True
4507037855_00010,3290.0,3290.0,3290.0,True,0.0,False,True
4507037963_00020,59.0,59.0,59.0,True,0.0,False,False
4507037998_00010,519.0,519.0,519.0,True,0.0,False,True
4507038001_00010,16141.0,16141.0,16141.0,True,0.0,True,True
4507038025_00010,5265.0,5265.0,5265.0,True,0.0,False,True
4507038026_00010,1991.0,1991.0,1991.0,True,0.0,True,True
4507038038_00010,3016.0,3016.0,3016.0,True,0.0,True,True
4507038058_00001,806.0,661084.0,7255.0,False,660278.0,False,True
4507038092_00030,144.0,144.0,144.0,True,0.0,False,True
4507038093_00070,294.0,294.0,294.0,True,0.0,True,True
4507038094_00050,370.0,370.0,370.0,True,0.0,False,True
4507038103_00040,626.0,626.0,626.0,True,0.0,True,True
4507038123_00010,2624.0,2624.0,2624.0,True,0.0,False,True
4507038123_00020,856.0,856.0,856.0,True,0.0,False,True
4507038123_00030,266.0,266.0,266.0,True,0.0,False,True
4507038123_00040,1980.0,1980.0,1980.0,True,0.0,False,True
4507038124_00010,119.0,119.0,119.0,True,0.0,False,False
4507038125_00020,2861.0,2861.0,2861.0,True,0.0,False,True
4507038125_00030,1189.0,1189.0,1189.0,True,0.0,False,True
4507038125_00060,237.0,237.0,237.0,True,0.0,False,True
4507038125_00070,2972.0,2972.0,2972.0,True,0.0,False,True
4507038129_00030,1560.0,1560.0,1560.0,True,0.0,True,True
4507038140_00120,2662.0,2662.0,2662.0,True,0.0,True,True
4507038170_00120,3026.0,3026.0,3026.0,True,0.0,True,True
